011001111111110	K.	0
0110011111111110	T.	0
01100111111111110	H.	0
011001111111111110	F.	0
01100111111111111100	P.	0
011001111111111111010	G.	0
0110011111111111110110	J.	0
0110011111111111110111	R.	0
01100111111111111110	D.	0
0110011111111111111100	A.	0
0110011111111111111101	C.	0
0110011111111111111110	M.	0
0110011111111111111111	L.	0
0110100	SF	0
011010100	Proposition	0
011010101	Measure	0
011010110	AB	0
0110101110	SB	0
0110101111	HB	0
011011000	ER	0
011011001	ED	0
011011010	MS	0
0110110110	RA	0
0110110111	PD	0
011011100	CI	0
0110111010	NS	0
01101110110	CP	0
01101110111	CN	0
0110111100	WP	0
0110111101000	SM	0
0110111101001	KC	0
01101111010100	HC	0
011011110101010	SP	0
011011110101011	CM	0
01101111010110	SK	0
01101111010111	RP	0
0110111101100	SS	0
0110111101101	DP	0
01101111011100	AK	0
01101111011101	AR	0
01101111011110	AC	0
0110111101111100	##A	0
01101111011111010	SR	0
01101111011111011	CR	0
0110111101111110	SG	0
01101111011111110	PS	0
011011110111111110	BD	0
011011110111111111000	MC	0
0110111101111111110010	TC	0
0110111101111111110011	LC	0
011011110111111111010	RC	0
0110111101111111110110	CC	0
0110111101111111110111	GC	0
011011110111111111100	CL	0
011011110111111111101	CH	0
0110111101111111111100	GS	0
01101111011111111111010	RS	0
01101111011111111111011	SL	0
01101111011111111111100	DM	0
011011110111111111111010	MR	0
011011110111111111111011	MM	0
01101111011111111111110	DR	0
01101111011111111111111	CS	0
01101111100	PG	0
01101111101	PP	0
011011111100	U	0
011011111101	U.	0
0110111111100	&_T	0
0110111111101	BB	0
01101111111100	&	0
01101111111101	&_P	0
011011111111100	R	0
011011111111101	D	0
011011111111110	K	0
01101111111111100	H	0
011011111111111010	T	0
01101111111111101100	G	0
011011111111111011010	P	0
0110111111111110110110	N	0
01101111111111101101110	M	0
011011111111111011011110	W	0
0110111111111110110111110	J	0
01101111111111101101111110	S	0
01101111111111101101111111	L	0
01101111111111101110	E	0
011011111111111011110	F	0
0110111111111110111110	C	0
0110111111111110111111	B	0
01101111111111110	Y	0
011011111111111110	O	0
011011111111111111	Z	0
0111000000	â_€	0
0111000001	Â	0
0111000010	s	0
0111000011	€_™_s	0
011100010	¿	0
0111000110	`	0
0111000111	`_s	0
01110010	Id	0
011100110	ed	0
01110011100	---	0
01110011101	----	0
01110011110	»	0
01110011111000	@	0
01110011111001	#_#	0
01110011111010	MORE	0
01110011111011	>>	0
0111001111110	com	0
011100111111100	m	0
011100111111101	t	0
01110011111111000	+	0
01110011111111001	=	0
01110011111111010	~	0
011100111111110110	**	0
011100111111110111	***	0
011100111111111000	o	0
011100111111111001	y	0
011100111111111010	w	0
0111001111111110110	n	0
0111001111111110111	l	0
01110011111111110	p	0
011100111111111110	r	0
0111001111111111110	g	0
01110011111111111110	d	0
0111001111111111111100	b	0
0111001111111111111101	c	0
0111001111111111111110	f	0
0111001111111111111111	h	0
0111010	Con	0
01110110	Le	0
0111011100	D'	0
01110111010	La	0
011101110110	de	0
011101110111	De	0
0111011110	la	0
01110111110	et	0
01110111111	en	0
0111100	yr	0
01111010	mins	0
01111011	min	0
0111110	##-##-##	0
01111110	##,####	0
011111110	::	0
011111111	##:##:##	0
10000000000	contingency	0
10000000001	contingencies	0
100000000100	situations	0
1000000001010	circumstances	0
1000000001011	circumstance	0
100000000110	hypothetical	0
1000000001110	scenario	0
1000000001111	scenarios	0
1000000010000	threat_posed	0
10000000100010	threat	0
10000000100011	threats	0
10000000100100	danger	0
10000000100101	peril	0
10000000100110	dangers	0
100000001001110	hazard	0
100000001001111	hazards	0
100000001010	risks_associated	0
10000000101100	risk	0
10000000101101	risks	0
10000000101110	Risk	0
10000000101111	Risks	0
100000001100	prospective	0
1000000011010	potential	0
1000000011011	Potential	0
1000000011100	opportunities	0
10000000111010	chance	0
10000000111011	opportunity	0
100000001111000	likelihood	0
100000001111001	probability	0
100000001111010	chances	0
100000001111011	Chances	0
100000001111100	prospects	0
100000001111101	prospect	0
100000001111110	possibility	0
100000001111111	possibilities	0
1000000100000	usefulness	0
10000001000010	effectiveness	0
10000001000011	efficacy	0
1000000100010	viability	0
1000000100011	suitability	0
1000000100100	validity	0
10000001001010	legality	0
10000001001011	constitutionality	0
1000000100110	merit	0
1000000100111	merits	0
100000010100	context	0
1000000101010	relevance	0
10000001010110	importance	0
10000001010111	significance	0
100000010110	magnitude	0
1000000101110	extent	0
10000001011110	severity	0
10000001011111	seriousness	0
10000001100	erred	0
10000001101	err	0
100000011100	discretion	0
1000000111010	leeway	0
1000000111011	latitude	0
100000011110	powers	0
1000000111110	authority	0
1000000111111	jurisdiction	0
10000010000	Decision	0
100000100010	Decisions	0
1000001000110	decision	0
1000001000111	decisions	0
100000100100	verdict	0
100000100101	verdicts	0
100000100110	judgment	0
100000100111	judgments	0
100000101000	results	0
100000101001	Results	0
100000101010	outcome	0
100000101011	outcomes	0
1000001011000	concludes	0
10000010110010	concluding	0
100000101100110	concluded	0
100000101100111	conclude	0
1000001011010	findings	0
10000010110110	conclusion	0
10000010110111	conclusions	0
100000101110	inconclusive	0
1000001011110	definitive	0
1000001011111	definitively	0
100000110000	basis	0
100000110001	grounds	0
10000011001000	objective	0
10000011001001	objectives	0
10000011001010	purpose	0
10000011001011	purposes	0
10000011001100	scapegoat	0
100000110011010	excuse	0
100000110011011	excuses	0
100000110011100	motive	0
1000001100111010	motives	0
1000001100111011	motivations	0
1000001100111100	reason	0
1000001100111101	reasons	0
1000001100111110	justification	0
1000001100111111	rationale	0
10000011010000	Facts	0
10000011010001	Fact	0
10000011010010	True	0
10000011010011	Truth	0
10000011010100	realities	0
100000110101010	reality	0
100000110101011	Reality	0
100000110101100	facts	0
100000110101101	factual	0
100000110101110	truth	0
100000110101111	truths	0
10000011011000	impression	0
10000011011001	impressions	0
100000110110100	standpoint	0
1000001101101010	perspective	0
1000001101101011	viewpoint	0
1000001101101100	opinion	0
1000001101101101	opinions	0
10000011011011100	perspectives	0
10000011011011101	viewpoints	0
10000011011011110	view	0
10000011011011111	views	0
10000011011100000	perceived	0
10000011011100001	perceive	0
10000011011100010	attitudes	0
100000110111000110	perception	0
100000110111000111	perceptions	0
1000001101110010	stigma	0
100000110111001100	stereotypes	0
100000110111001101	stereotype	0
100000110111001110	misconceptions	0
1000001101110011110	myth	0
1000001101110011111	myths	0
10000011011101000	pattern	0
10000011011101001	patterns	0
100000110111010100	behavior	0
100000110111010101	behaviors	0
100000110111010110	habits	0
100000110111010111	habit	0
10000011011101100	mood	0
100000110111011010	sentiment	0
100000110111011011	sentiments	0
100000110111011100	stance	0
100000110111011101	posture	0
100000110111011110	tendencies	0
1000001101110111110	attitude	0
10000011011101111110	mentality	0
10000011011101111111	mindset	0
10000011011110000	essence	0
100000110111100010	spirit	0
100000110111100011	ethos	0
100000110111100100	faith	0
1000001101111001010	belief	0
1000001101111001011	beliefs	0
1000001101111001100	values	0
1000001101111001101	ideals	0
10000011011110011100	philosophy	0
10000011011110011101	philosophies	0
10000011011110011110	doctrine	0
100000110111100111110	principles	0
100000110111100111111	principle	0
10000011011110100	presumption	0
100000110111101010	assumptions	0
100000110111101011	assumption	0
10000011011110110	proposition	0
10000011011110111000	concept	0
10000011011110111001	concepts	0
10000011011110111010	idea	0
10000011011110111011	ideas	0
1000001101111011110	thesis	0
100000110111101111100	logic	0
100000110111101111101	reasoning	0
100000110111101111110	premise	0
10000011011110111111100	hypothesis	0
100000110111101111111010	theory	0
100000110111101111111011	theories	0
10000011011110111111110	conventional_wisdom	0
100000110111101111111110	notion	0
100000110111101111111111	notions	0
1000001101111100	themed	0
10000011011111010	theme	0
10000011011111011	themes	0
10000011011111100	slogans	0
100000110111111010	mantra	0
1000001101111110110	slogan	0
1000001101111110111	motto	0
100000110111111100	metaphor	0
100000110111111101	analogy	0
100000110111111110	adage	0
100000110111111111	cliché	0
10000011100000	procedures	0
10000011100001	procedure	0
10000011100010	Process	0
100000111000110	process	0
100000111000111	processes	0
10000011100100	approach	0
10000011100101	approaches	0
100000111001100	tactics	0
100000111001101	tactic	0
1000001110011100	methodology	0
1000001110011101	methodologies	0
1000001110011110	method	0
10000011100111110	technique	0
100000111001111110	methods	0
100000111001111111	techniques	0
1000001110100	Benchmark	0
10000011101010	benchmark	0
10000011101011	benchmarks	0
10000011101100	Protocol	0
100000111011010	protocol	0
100000111011011	protocols	0
1000001110111000	criteria	0
1000001110111001	parameters	0
1000001110111010	norms	0
10000011101110110	Guidelines	0
100000111011101110	guidelines	0
100000111011101111	guideline	0
100000111011110	standardized	0
1000001110111110	Standards	0
10000011101111110	standards	0
10000011101111111	standard	0
10000011110000	Evolution	0
100000111100010	evolution	0
100000111100011	evolutionary	0
100000111100100	dynamic	0
100000111100101	dynamics	0
100000111100110	paradigm	0
1000001111001110	fundamental	0
1000001111001111	fundamentally	0
10000011110100	functioning	0
100000111101010	functional	0
1000001111010110	function	0
1000001111010111	functions	0
100000111101100	structural	0
1000001111011010	structure	0
1000001111011011	structures	0
100000111101110	matrix	0
1000001111011110	mechanism	0
1000001111011111	mechanisms	0
1000001111100	form	0
1000001111101	forms	0
10000011111100	consideration	0
1000001111110100	considerations	0
10000011111101010	factors	0
10000011111101011	variables	0
1000001111110110	equation	0
10000011111101110	factor	0
10000011111101111	factored	0
1000001111111000	aspect	0
10000011111110010	aspects	0
10000011111110011	facets	0
1000001111111010	components	0
10000011111110110	elements	0
100000111111101110	component	0
100000111111101111	element	0
100000111111110	proportions	0
1000001111111110	dimension	0
1000001111111111	dimensions	0
1000010000000	diagnostic	0
1000010000001	diagnostics	0
1000010000010	imaging	0
1000010000011	Imaging	0
1000010000100	ultrasound	0
10000100001010	MRI	0
100001000010110	X_rays	0
100001000010111	X_ray	0
10000100001100	scanner	0
10000100001101	scanners	0
10000100001110	scanned	0
100001000011110	scanning	0
1000010000111110	scan	0
1000010000111111	scans	0
100001000100	RFID	0
100001000101	radio_frequency	0
1000010001100	detected	0
10000100011010	detects	0
100001000110110	detection	0
1000010001101110	detect	0
1000010001101111	detecting	0
1000010001110	sensing	0
10000100011110	sensors	0
10000100011111	sensor	0
10000100100	Control	0
100001001010	controls	0
1000010010110	controlled	0
10000100101110	control	0
10000100101111	controlling	0
100001001100	tracker	0
1000010011010	tracked	0
10000100110110	tracking	0
10000100110111	Tracking	0
100001001110	Monitor	0
1000010011110	Monitoring	0
10000100111110	monitored	0
100001001111110	monitors	0
1000010011111110	monitoring	0
1000010011111111	monitor	0
100001010000	checks	0
1000010100010	checked	0
10000101000110	check	0
10000101000111	checking	0
1000010100100	inspecting	0
10000101001010	inspected	0
10000101001011	inspect	0
10000101001100	inspection	0
10000101001101	inspections	0
10000101001110	inspectors	0
10000101001111	Inspectors	0
100001010100	scorecard	0
1000010101010	checklist	0
10000101010110	questionnaire	0
10000101010111	questionnaires	0
1000010101100	grading	0
1000010101101	graded	0
100001010111000	Assessment	0
100001010111001	Evaluation	0
100001010111010	appraisal	0
10000101011101100	assessment	0
10000101011101101	assessments	0
10000101011101110	evaluation	0
10000101011101111	evaluations	0
100001010111100	examination	0
1000010101111010	examinations	0
10000101011110110	exam	0
10000101011110111	exams	0
100001010111110	tested	0
1000010101111110	Testing	0
10000101011111110	testing	0
100001010111111110	test	0
100001010111111111	tests	0
10000101100	PSA	0
100001011010	screened	0
1000010110110	screening	0
1000010110111	screenings	0
100001011100	background_checks	0
1000010111010	vetting	0
1000010111011	vetted	0
10000101111000	interviews	0
10000101111001	Interviews	0
10000101111010	interviewed	0
10000101111011	interviewing	0
1000010111110	profiled	0
10000101111110	profiles	0
10000101111111	profiling	0
1000011000000	mortality	0
10000110000010	incidence	0
10000110000011	prevalence	0
1000011000010	Population	0
10000110000110	population	0
10000110000111	populations	0
100001100010	redistricting	0
1000011000110	Census_Bureau	0
10000110001110	census	0
10000110001111	Census	0
1000011001000	totals	0
10000110010010	tally	0
10000110010011	tallies	0
1000011001010	count	0
10000110010110	counting	0
10000110010111	counted	0
10000110011000	data	0
10000110011001	Data	0
100001100110100	figures	0
100001100110101	statistics	0
100001100110110	Statistics	0
100001100110111	Figures	0
100001100111000	statistic	0
1000011001110010	stats	0
1000011001110011	stat	0
100001100111010	statistical	0
100001100111011	statistically	0
100001100111100	proportion	0
1000011001111010	percentage	0
1000011001111011	percentages	0
100001100111110	number	0
1000011001111110	numbers	0
1000011001111111	Numbers	0
100001101000	majorities	0
1000011010010	Majority	0
10000110100110	overwhelmingly	0
100001101001110	majority	0
1000011010011110	vast_majority	0
1000011010011111	overwhelming_majority	0
10000110101000	thirds	0
10000110101001	fourths	0
10000110101010	##pc	0
100001101010110	percent	0
1000011010101110	%	0
1000011010101111	per_cent	0
1000011010110	bulk	0
1000011010111	fraction	0
100001101100	Nielsen	0
100001101101	comScore	0
10000110111000	pollster	0
10000110111001	pollsters	0
1000011011101000	poll	0
1000011011101001	Poll	0
1000011011101010	Polls	0
10000110111010110	polls	0
10000110111010111	opinion_polls	0
100001101110110	polling	0
100001101110111	exit_polls	0
100001101111000	respondents	0
1000011011110010	surveyed	0
1000011011110011	polled	0
100001101111010	Survey	0
1000011011110110	survey	0
1000011011110111	surveys	0
10000110111110	Pew	0
10000110111111	Gallup	0
1000011100000	estimation	0
10000111000010	Estimates	0
100001110000110	estimated	0
1000011100001110	estimating	0
10000111000011110	estimates	0
10000111000011111	estimate	0
100001110001000	predictions	0
100001110001001	prediction	0
100001110001010	predict	0
1000011100010110	predicts	0
10000111000101110	predicted	0
10000111000101111	predicting	0
1000011100011000	projections	0
1000011100011001	projection	0
1000011100011010	projected	0
1000011100011011	projecting	0
1000011100011100	Forecast	0
1000011100011101	Forecasts	0
1000011100011110	forecasted	0
10000111000111110	forecasting	0
100001110001111110	forecast	0
100001110001111111	forecasts	0
100001110010	Hopes	0
1000011100110	Expectations	0
10000111001110	expectations	0
10000111001111	expectation	0
100001110100	reckons	0
1000011101010	reckon	0
1000011101011	reckoned	0
100001110110	pegged	0
100001110111	peg	0
100001111000	cyclical	0
1000011110010	cycle	0
1000011110011	cycles	0
1000011110100	variability	0
10000111101010	variations	0
10000111101011	variation	0
1000011110110	fluctuate	0
10000111101110	volatility	0
10000111101111	fluctuations	0
10000111110000	Analysis	0
100001111100010	analysis	0
100001111100011	analyzes	0
10000111110010	predictive	0
100001111100110	analytical	0
100001111100111	quantitative	0
1000011111010	readings	0
100001111101100	gauges	0
1000011111011010	indicators	0
10000111110110110	gauge	0
100001111101101110	indicator	0
100001111101101111	barometer	0
1000011111011100	metrics	0
1000011111011101	metric	0
1000011111011110	measured	0
10000111110111110	measurements	0
100001111101111110	measuring	0
100001111101111111	measurement	0
10000111111000	actual	0
10000111111001	Actual	0
100001111110100	exact	0
100001111110101	precise	0
100001111110110	accurate	0
100001111110111	accurately	0
1000011111110	figure	0
100001111111100	formula	0
100001111111101	formulas	0
100001111111110	calculator	0
1000011111111110	calculates	0
100001111111111100	calculations	0
100001111111111101	calculation	0
100001111111111110	calculated	0
1000011111111111110	calculate	0
1000011111111111111	calculating	0
1000100000	execute	0
1000100001	executing	0
1000100010	execution	0
1000100011	executed	0
100010010	executions	0
100010011	lethal_injection	0
100010100	timing	0
100010101	timed	0
100010110	timeliness	0
1000101110	timely	0
1000101111	timely_manner	0
1000110000000	reconcile	0
1000110000001	reconciled	0
1000110000010	reconciliation	0
1000110000011	Reconciliation	0
1000110000100000	unite	0
1000110000100001	unify	0
1000110000100010	uniting	0
1000110000100011	unifying	0
100011000010010	united	0
100011000010011	unified	0
10001100001010	cohesion	0
100011000010110	unity	0
100011000010111	harmony	0
1000110000110	patchwork	0
100011000011100	coherent	0
100011000011101	cohesive	0
100011000011110	disparate	0
100011000011111	fragmented	0
1000110001000	halves	0
1000110001001	evenly	0
1000110001010	Split	0
100011000101100	separates	0
1000110001011010	separated	0
1000110001011011	separating	0
1000110001011100	splits	0
10001100010111010	split	0
10001100010111011	splitting	0
10001100010111100	divide	0
10001100010111101	divides	0
10001100010111110	divided	0
10001100010111111	dividing	0
1000110001100	sided	0
1000110001101	siding	0
1000110001110	opposite	0
10001100011110	side	0
10001100011111	sides	0
100011001000	parallel	0
10001100100100	concurrent	0
10001100100101	concurrently	0
10001100100110	simultaneously	0
10001100100111	simultaneous	0
1000110010100	joint	0
1000110010101	jointly	0
1000110010110	separate	0
10001100101110	separately	0
10001100101111	independently	0
1000110011000	single	0
1000110011001	Single	0
10001100110100	dual	0
10001100110101	Dual	0
10001100110110	multi	0
10001100110111	Multi	0
1000110011100	inter	0
1000110011101	intra	0
1000110011110	tri	0
1000110011111	bi	0
10001101000	lieu	0
100011010010	addition	0
100011010011	meantime	0
1000110101000	adds	0
10001101010010	added	0
10001101010011	adding	0
1000110101010	add	0
1000110101011	Adding	0
100011010110	further	0
1000110101110	also	0
1000110101111	additionally	0
100011011000	parting	0
10001101100100	exchanged	0
10001101100101	exchanging	0
10001101100110	swapped	0
10001101100111	swapping	0
100011011010	pooled	0
10001101101100	Sharing	0
100011011011010	shared	0
100011011011011	sharing	0
10001101101110	share	0
10001101101111	Share	0
100011011100000	blended	0
1000110111000010	blending	0
10001101110000110	blend	0
10001101110000111	blends	0
1000110111000100	mixing	0
1000110111000101	mixes	0
1000110111000110	mix	0
1000110111000111	mixture	0
10001101110010	laced	0
10001101110011	infused	0
100011011101000	combination	0
1000110111010010	Combining	0
10001101110100110	combine	0
10001101110100111	combining	0
100011011101010	coupled	0
1000110111010110	combined	0
1000110111010111	Combined	0
10001101110110	supplemented	0
100011011101110	complementary	0
1000110111011110	complemented	0
10001101110111110	complement	0
10001101110111111	complements	0
1000110111100	pair	0
1000110111101	pairs	0
10001101111100	pairings	0
100011011111010	paired	0
100011011111011	pairing	0
10001101111110	combinations	0
10001101111111	combo	0
10001110000000	Machine	0
100011100000010	machine	0
100011100000011	machines	0
10001110000010	apparatus	0
100011100000110	machinery	0
1000111000001110	equipment	0
1000111000001111	Equipment	0
10001110000100	Kit	0
100011100001010	kit	0
100011100001011	kits	0
100011100001100	tools	0
100011100001101	tool	0
100011100001110	Tools	0
100011100001111	Tool	0
1000111000100000	graphic	0
1000111000100001	imagery	0
10001110001000100	3D	0
10001110001000101	2D	0
100011100010001100	visual	0
100011100010001101	visually	0
100011100010001110	graphical	0
1000111000100011110	graphics	0
1000111000100011111	visuals	0
100011100010010	dimensional	0
1000111000100110	spatial	0
10001110001001110	visualization	0
10001110001001111	visualize	0
1000111000101000	tech	0
1000111000101001	hi_tech	0
1000111000101010	futuristic	0
10001110001010110	robotics	0
100011100010101110	robotic	0
1000111000101011110	robot	0
1000111000101011111	robots	0
10001110001011000	simulated	0
10001110001011001	simulate	0
10001110001011010	simulator	0
100011100010110110	simulation	0
100011100010110111	simulations	0
1000111000101110	virtual	0
1000111000101111	Virtual	0
1000111000110000	replica	0
1000111000110001	miniature	0
1000111000110010	mini	0
1000111000110011	Mini	0
1000111000110100	specially	0
1000111000110101	specially_designed	0
1000111000110110	equip	0
10001110001101110	fitted	0
100011100011011110	equipped	0
100011100011011111	outfitted	0
100011100011100	modeling	0
1000111000111010	Model	0
10001110001110110	Models	0
100011100011101110	model	0
100011100011101111	models	0
1000111000111100	Type	0
10001110001111010	variant	0
10001110001111011	variants	0
100011100011111000	specifications	0
100011100011111001	specification	0
100011100011111010	specs	0
100011100011111011	spec	0
10001110001111110	Concept	0
100011100011111110	prototype	0
100011100011111111	prototypes	0
10001110010000	delivers	0
100011100100010	Delivering	0
1000111001000110	delivered	0
10001110010001110	deliver	0
10001110010001111	delivering	0
10001110010010	Delivery	0
100011100100110	delivery	0
100011100100111	deliveries	0
1000111001010000	reliability	0
1000111001010001	durability	0
1000111001010010	accuracy	0
1000111001010011	precision	0
100011100101010	adherence	0
1000111001010110	purity	0
1000111001010111	fidelity	0
100011100101100	universal	0
1000111001011010	simplicity	0
1000111001011011	portability	0
1000111001011100	quality	0
1000111001011101	Quality	0
1000111001011110	availability	0
10001110010111110	accessibility	0
10001110010111111	affordability	0
1000111001100000	migrated	0
10001110011000010	migrate	0
10001110011000011	migrating	0
1000111001100010	migration	0
1000111001100011	Migration	0
10001110011001000	adoptions	0
100011100110010010	adoption	0
100011100110010011	Adoption	0
10001110011001010	adopts	0
100011100110010110	adopted	0
1000111001100101110	adopt	0
1000111001100101111	adopting	0
10001110011001100	implements	0
100011100110011010	Implementation	0
10001110011001101100	implementation	0
10001110011001101101	implementing	0
10001110011001101110	implement	0
10001110011001101111	implemented	0
100011100110011100	Integration	0
1000111001100111010	integration	0
10001110011001110110	integrate	0
10001110011001110111	integrating	0
100011100110011110	incorporation	0
1000111001100111110	incorporated	0
10001110011001111110	incorporate	0
10001110011001111111	incorporating	0
1000111001101000	Operations	0
10001110011010010	operational	0
100011100110100110	operations	0
100011100110100111	operation	0
10001110011010100	operated	0
100011100110101010	operate	0
100011100110101011	operates	0
10001110011010110	operating	0
10001110011010111	Operating	0
1000111001101100	stationed	0
100011100110110100	deployment	0
100011100110110101	deployments	0
100011100110110110	deployed	0
1000111001101101110	deploy	0
1000111001101101111	deploying	0
1000111001101110	installations	0
10001110011011110	installs	0
100011100110111110	installation	0
1000111001101111110	installed	0
10001110011011111110	install	0
10001110011011111111	installing	0
100011100111000	SAN	0
100011100111001	NAS	0
1000111001110100	Backup	0
10001110011101010	backup	0
10001110011101011	backups	0
100011100111011000	stored	0
100011100111011001	storing	0
100011100111011010	storage	0
100011100111011011	Storage	0
10001110011101110	replication	0
100011100111011110	archiving	0
100011100111011111	retrieval	0
1000111001111000000	used	0
1000111001111000001	utilized	0
10001110011110000100	utilize	0
10001110011110000101	utilizing	0
10001110011110000110	Using	0
100011100111100001110	uses	0
1000111001111000011110	use	0
1000111001111000011111	using	0
10001110011110001000	combines	0
100011100111100010010	incorporates	0
100011100111100010011	utilizes	0
10001110011110001010	integrates	0
10001110011110001011	leverages	0
10001110011110001100	®	0
100011100111100011010	TM	0
100011100111100011011	™	0
10001110011110001110	proprietary	0
100011100111100011110	patented	0
100011100111100011111	patent_pending	0
1000111001111001000	empowered	0
10001110011110010010	empowers	0
100011100111100100110	empower	0
100011100111100100111	empowering	0
1000111001111001010	Allowing	0
100011100111100101100	helps	0
1000111001111001011010	lets	0
10001110011110010110110	allows	0
10001110011110010110111	enables	0
1000111001111001011100	enabled	0
10001110011110010111010	enable	0
10001110011110010111011	enabling	0
1000111001111001011110	allow	0
1000111001111001011111	allowing	0
100011100111100110	aids	0
100011100111100111000	extends	0
100011100111100111001	expands	0
100011100111100111010	boosts	0
1000111001111001110110	improves	0
10001110011110011101110	enhances	0
10001110011110011101111	strengthens	0
100011100111100111100	facilitates	0
100011100111100111101	simplifies	0
1000111001111001111100	reduces	0
1000111001111001111101	lowers	0
1000111001111001111110	eliminates	0
1000111001111001111111	removes	0
100011100111101000	Capacity	0
1000111001111010010	capacity	0
1000111001111010011	capacities	0
100011100111101010	payload	0
1000111001111010110	capabilities	0
1000111001111010111	capability	0
100011100111101100000	convergence	0
1000111001111011000010	video_conferencing	0
10001110011110110000110	connectivity	0
10001110011110110000111	networked	0
10001110011110110001000	infrastructure	0
10001110011110110001001	infrastructures	0
10001110011110110001010	enterprise	0
10001110011110110001011	enterprises	0
100011100111101100011000	interoperability	0
100011100111101100011001	standardization	0
100011100111101100011010	implementations	0
100011100111101100011011	architectures	0
10001110011110110001110	provisioning	0
100011100111101100011110	throughput	0
1000111001111011000111110	scalable	0
1000111001111011000111111	scalability	0
100011100111101100100	System	0
1000111001111011001010	system	0
1000111001111011001011	systems	0
1000111001111011001100	Solution	0
10001110011110110011010	solutions	0
10001110011110110011011	solution	0
1000111001111011001110	Platform	0
10001110011110110011110	platform	0
10001110011110110011111	platforms	0
1000111001111011010000	template	0
1000111001111011010001	templates	0
10001110011110110100100	tailored	0
10001110011110110100101	tailor	0
100011100111101101001100	custom	0
100011100111101101001101	Custom	0
1000111001111011010011100	customized	0
1000111001111011010011101	personalized	0
1000111001111011010011110	customization	0
10001110011110110100111110	customize	0
10001110011110110100111111	customizable	0
100011100111101101010000	configuration	0
100011100111101101010001	configurations	0
100011100111101101010010	configured	0
100011100111101101010011	configure	0
100011100111101101010100	intuitive	0
100011100111101101010101	user_friendly	0
1000111001111011010101100	user_interface	0
10001110011110110101011010	interface	0
10001110011110110101011011	interfaces	0
1000111001111011010101110	functionality	0
1000111001111011010101111	usability	0
100011100111101101011000	turnkey	0
1000111001111011010110010	integrated	0
1000111001111011010110011	fully_integrated	0
100011100111101101011010	modular	0
1000111001111011010110110	module	0
1000111001111011010110111	modules	0
10001110011110110101110	centralized	0
1000111001111011010111100	automation	0
1000111001111011010111101	Automation	0
1000111001111011010111110	workflow	0
10001110011110110101111110	automated	0
10001110011110110101111111	automate	0
100011100111101101100	coding	0
1000111001111011011010	algorithms	0
1000111001111011011011	algorithm	0
100011100111101101110	API	0
1000111001111011011110	User	0
10001110011110110111110	users	0
10001110011110110111111	user	0
1000111001111011100000	streamline	0
1000111001111011100001	simplify	0
1000111001111011100010	streamlining	0
1000111001111011100011	simplifying	0
100011100111101110010	simpler	0
1000111001111011100110	streamlined	0
1000111001111011100111	simplified	0
100011100111101110100	expedite	0
100011100111101110101	expedited	0
100011100111101110110	facilitated	0
1000111001111011101110	facilitate	0
1000111001111011101111	facilitating	0
100011100111101111000	leveraged	0
1000111001111011110010	leverage	0
